,branch,address,city,zip code,ytd,year,month,circulation_count
13226,Douglass,3353 W. 13th St.,Chicago,60623.0,26382,2012,july,2252
13227,Dunning,7455 W. Cornelia Ave.,Chicago,60634.0,91703,2012,july,9309
13228,Edgebrook,5331 W. Devon Ave.,Chicago,60646.0,118511,2012,july,11022
13229,Edgewater,1210 W. Elmdale Ave.,Chicago,60660.0,15798,2012,july,1112
13230,Gage Park,2807 W. 55th St.,Chicago,60632.0,35028,2012,july,2347
13231,Galewood-Mont Clare,6871 W. Belden Ave.,Chicago,60707.0,10319,2012,july,1061
13232,Garfield Ridge,6348 S. Archer Ave.,Chicago,60638.0,81344,2012,july,7802
13233,Greater Grand Crossing,1000 E. 73rd St.,Chicago,60619.0,40445,2012,july,3394
13234,Hall,4801 S. Michigan Ave.,Chicago,60615.0,30459,2012,july,2719
13235,Harold Washington Library Center,400 S. State St.,Chicago,60605.0,937649,2012,july,78280
13236,Hegewisch,3048 E. 130th St.,Chicago,60633.0,38680,2012,july,3151
13237,Humboldt Park,1605 N. Troy St.,Chicago,60647.0,15947,2012,july,0
13238,Independence,3548 W. Irving Park Rd.,Chicago,60618.0,121415,2012,july,10816
13239,Jefferson Park,5363 W. Lawrence Ave.,Chicago,60630.0,115937,2012,july,10742
13240,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,17437,2012,july,1513
13241,Kelly,6151 S. Normal Boulevard,Chicago,60621.0,18651,2012,july,1424
13242,King,3436 S. King Dr.,Chicago,60616.0,40645,2012,july,3400
13243,Legler Regional,115 S. Pulaski Rd.,Chicago,60624.0,21379,2012,july,1958
13244,Lincoln Belmont,1659 W. Melrose St.,Chicago,60657.0,194225,2012,july,17264
13245,Lincoln Park,1150 W. Fullerton Ave.,Chicago,60614.0,131883,2012,july,12169
13246,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,137397,2012,july,11215
13247,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,166815,2012,july,14696
13248,Lozano,1805 S. Loomis St.,Chicago,60608.0,79020,2012,july,7455
13249,Manning,6 S. Hoyne Ave.,Chicago,60612.0,39005,2012,july,2998
13250,Mayfair,4400 W. Lawrence Ave.,Chicago,60630.0,72003,2012,july,6247
13251,McKinley Park,1915 W. 35th St.,Chicago,60609.0,103679,2012,july,8338
13252,Merlo,644 W. Belmont Ave.,Chicago,60657.0,122224,2012,july,9944
13253,Mount Greenwood,11010 S. Kedzie Ave.,Chicago,60655.0,83835,2012,july,8317
13254,Near North,310 W. Division St.,Chicago,60610.0,152210,2012,july,12667
13255,North Austin,5724 W. North Ave.,Chicago,60639.0,30266,2012,july,2625
13256,North Pulaski,4300 W. North Ave.,Chicago,60639.0,69427,2012,july,6409
13257,Northtown,6435 N. California Ave.,Chicago,60645.0,145148,2012,july,13931
13258,Oriole Park,7454 W. Balmoral Ave.,Chicago,60656.0,119814,2012,july,11012
13259,Portage-Cragin,5108 W. Belmont Ave.,Chicago,60641.0,114825,2012,july,10424
13260,Pullman,11001 S. Indiana Ave.,Chicago,60628.0,25883,2012,july,2211
13261,Roden,6083 N. Northwest Highway,Chicago,60631.0,83108,2012,july,8515
13262,Rogers Park,6907 N. Clark St.,Chicago,60626.0,196863,2012,july,17720
13263,Roosevelt,1101 W. Taylor St.,Chicago,60607.0,85743,2012,july,7905
13264,Scottsdale,4101 W. 79th St.,Chicago,60652.0,54344,2012,july,5171
13265,Sherman Park,5440 S. Racine Ave.,Chicago,60609.0,20988,2012,july,1620
13266,South Chicago,9055 S. Houston Ave.,Chicago,60617.0,50846,2012,july,4191
13267,South Shore,2505 E. 73rd St.,Chicago,60649.0,51046,2012,july,4480
13268,Sulzer Regional,4455 N. Lincoln Ave.,Chicago,60625.0,615032,2012,july,55932
13269,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,40525,2012,july,3250
13270,Toman,2708 S. Pulaski Rd.,Chicago,60623.0,123962,2012,july,11124
13271,Uptown,929 W. Buena Ave.,Chicago,60613.0,104178,2012,july,9763
13272,Vodak-East Side,3710 E. 106th St.,Chicago,60617.0,65363,2012,july,5646
13273,Walker,11071 S. Hoyne Ave.,Chicago,60643.0,44724,2012,july,3747
13274,Water Works,163 E. Pearson St.,Chicago,60611.0,47047,2012,july,4163
13275,West Belmont,3104 N. Narragansett Ave.,Chicago,60634.0,123819,2012,july,11246
13276,West Chicago Avenue,4856 W. Chicago Ave.,Chicago,60651.0,22987,2012,july,1841
13277,West Englewood,1745 W. 63rd St.,Chicago,60636.0,25714,2012,july,1952
13278,West Lawn,4020 W. 63rd St.,Chicago,60629.0,89173,2012,july,7470
13279,West Pullman,830 W. 119th St.,Chicago,60643.0,42265,2012,july,3411
13280,West Town,1625 W. Chicago Ave.,Chicago,60622.0,118488,2012,july,10028
13281,"Whitney M. Young, Jr.",7901 S. King Dr.,Chicago,60619.0,40079,2012,july,2881
13282,Woodson Regional,9525 S. Halsted St.,Chicago,60628.0,127502,2012,july,10484
13283,Wrightwood-Ashburn,8530 S. Kedzie Ave.,Chicago,60652.0,42802,2012,july,3880
13287,Albany Park,5150 N. Kimball Ave.,Chicago,60625.0,572,2013,july,0
13288,Altgeld,13281 S. Corliss Ave.,Chicago,60827.0,9518,2013,july,873
13289,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,93854,2013,july,8164
13290,Austin,5615 W. Race Ave.,Chicago,60644.0,22947,2013,july,2300
13291,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,146943,2013,july,14335
13292,Avalon,8148 S. Stony Island Ave. ,Chicago,60617.0,58715,2013,july,5718
13293,Back of the Yards,2111 W. 47th St.,Chicago,60609.0,20701,2013,july,0
13294,Beverly,1962 W. 95th St.,Chicago,60643.0,81042,2013,july,8502
13295,Bezazian,1226 W. Ainslie St.,Chicago,60640.0,156844,2013,july,14676
13296,Blackstone,4904 S. Lake Park Ave.,Chicago,60615.0,129742,2013,july,12408
13297,Brainerd,1350 W. 89th St.,Chicago,60620.0,14031,2013,july,1343
13298,Brighton Park,4314 S. Archer Ave.,Chicago,60632.0,76837,2013,july,7478
13299,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647.0,143740,2013,july,12772
13300,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659.0,154085,2013,july,15444
13301,Canaryville,642 W. 43rd St.,Chicago,60609.0,34058,2013,july,3199
13302,Chicago Bee,3647 S. State St.,Chicago,60609.0,16617,2013,july,1463
13303,Chicago Lawn,6120 S. Kedzie Ave. ,Chicago,60629.0,62841,2013,july,6171
13304,Chinatown,2353 S. Wentworth Ave.,Chicago,60616.0,123889,2013,july,10805
13305,Clearing,6423 W. 63rd Pl.,Chicago,60638.0,58650,2013,july,5280
13306,Coleman,731 E. 63rd St.,Chicago,60637.0,42099,2013,july,3665
13307,"Daley, Richard J. - Bridgeport",3400 S. Halsted St.,Chicago,60608.0,88066,2013,july,8573
13308,"Daley, Richard M. - W Humboldt",733 N. Kedzie Ave.,Chicago,60612.0,57346,2013,july,4907
13309,Douglass,3353 W. 13th St.,Chicago,60623.0,27561,2013,july,2513
13310,Dunning,7455 W. Cornelia Ave.,Chicago,60634.0,82464,2013,july,8088
13311,Edgebrook,5331 W. Devon Ave.,Chicago,60646.0,111693,2013,july,11177
13312,Edgewater,1210 W. Elmdale Ave.,Chicago,60660.0,125353,2013,july,23446
13313,Gage Park,2807 W. 55th St.,Chicago,60632.0,29392,2013,july,2975
13314,Galewood-Mont Clare,6871 W. Belden Ave.,Chicago,60707.0,12759,2013,july,1225
13315,Garfield Ridge,6348 S. Archer Ave.,Chicago,60638.0,75119,2013,july,7216
13316,Greater Grand Crossing,1000 E. 73rd St.,Chicago,60619.0,34959,2013,july,3391
13317,Hall,4801 S. Michigan Ave.,Chicago,60615.0,26954,2013,july,2349
13318,Harold Washington Library Center,400 S. State St.,Chicago,60605.0,821749,2013,july,73830
13319,Hegewisch,3048 E. 130th St.,Chicago,60633.0,36109,2013,july,3284
13320,Humboldt Park,1605 N. Troy St.,Chicago,60647.0,67949,2013,july,7826
13321,Independence,3548 W. Irving Park Rd.,Chicago,60618.0,111576,2013,july,11135
13322,Jefferson Park,5363 W. Lawrence Ave.,Chicago,60630.0,101269,2013,july,9745
13323,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,15343,2013,july,1446
13324,Kelly,6151 S. Normal Boulevard,Chicago,60621.0,15927,2013,july,1837
13325,King,3436 S. King Dr.,Chicago,60616.0,39416,2013,july,3473
13326,Legler Regional,115 S. Pulaski Rd.,Chicago,60624.0,19211,2013,july,1637
13327,Lincoln Belmont,1659 W. Melrose St.,Chicago,60657.0,175304,2013,july,16190
13328,Lincoln Park,1150 W. Fullerton Ave.,Chicago,60614.0,121675,2013,july,11133
13329,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,105316,2013,july,9187
13330,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,141476,2013,july,11532
13331,Lozano,1805 S. Loomis St.,Chicago,60608.0,74556,2013,july,7075
13332,Manning,6 S. Hoyne Ave.,Chicago,60612.0,32941,2013,july,2885
13333,Mayfair,4400 W. Lawrence Ave.,Chicago,60630.0,78316,2013,july,7510
13334,McKinley Park,1915 W. 35th St.,Chicago,60609.0,91012,2013,july,9076
13335,Merlo,644 W. Belmont Ave.,Chicago,60657.0,106150,2013,july,9097
13336,Mount Greenwood,11010 S. Kedzie Ave.,Chicago,60655.0,83611,2013,july,8768
13337,Near North,310 W. Division St.,Chicago,60610.0,136669,2013,july,12770
13338,North Austin,5724 W. North Ave.,Chicago,60639.0,25542,2013,july,2488
13339,North Pulaski,4300 W. North Ave.,Chicago,60639.0,55332,2013,july,5048
13340,Northtown,6435 N. California Ave.,Chicago,60645.0,135506,2013,july,13323
13341,Oriole Park,7454 W. Balmoral Ave.,Chicago,60656.0,101827,2013,july,9455
13342,Portage-Cragin,5108 W. Belmont Ave.,Chicago,60641.0,99876,2013,july,9296
13343,Pullman,11001 S. Indiana Ave.,Chicago,60628.0,23411,2013,july,2231
13344,Roden,6083 N. Northwest Highway,Chicago,60631.0,75176,2013,july,7966
13345,Rogers Park,6907 N. Clark St.,Chicago,60626.0,155304,2013,july,14042
13346,Roosevelt,1101 W. Taylor St.,Chicago,60607.0,78582,2013,july,7191
13347,Scottsdale,4101 W. 79th St.,Chicago,60652.0,45859,2013,july,4633
13348,Sherman Park,5440 S. Racine Ave.,Chicago,60609.0,18023,2013,july,1773
13349,South Chicago,9055 S. Houston Ave.,Chicago,60617.0,47291,2013,july,4740
13350,South Shore,2505 E. 73rd St.,Chicago,60649.0,39087,2013,july,2755
13351,Sulzer Regional,4455 N. Lincoln Ave.,Chicago,60625.0,556898,2013,july,51022
13352,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,39252,2013,july,3869
13353,Toman,2708 S. Pulaski Rd.,Chicago,60623.0,105097,2013,july,9675
13354,Uptown,929 W. Buena Ave.,Chicago,60613.0,94280,2013,july,9583
13355,Vodak-East Side,3710 E. 106th St.,Chicago,60617.0,62382,2013,july,5854
13356,Walker,11071 S. Hoyne Ave.,Chicago,60643.0,38898,2013,july,3578
13357,Water Works,163 E. Pearson St.,Chicago,60611.0,43308,2013,july,3854
13358,West Belmont,3104 N. Narragansett Ave.,Chicago,60634.0,108176,2013,july,10234
13359,West Chicago Avenue,4856 W. Chicago Ave.,Chicago,60651.0,25076,2013,july,2129
13360,West Englewood,1745 W. 63rd St.,Chicago,60636.0,22947,2013,july,1856
13361,West Lawn,4020 W. 63rd St.,Chicago,60629.0,79704,2013,july,7356
13362,West Pullman,830 W. 119th St.,Chicago,60643.0,35415,2013,july,3483
13363,West Town,1625 W. Chicago Ave.,Chicago,60622.0,106199,2013,july,9498
13364,"Whitney M. Young, Jr.",7901 S. King Dr.,Chicago,60619.0,36869,2013,july,3428
13365,Woodson Regional,9525 S. Halsted St.,Chicago,60628.0,106316,2013,july,9409
13366,Wrightwood-Ashburn,8530 S. Kedzie Ave.,Chicago,60652.0,38359,2013,july,3964
13370,Walker,11071 S. Hoyne Ave.,Chicago,60643.0,10541,2021,july,1098
13371,Albany Park,3401 W. Foster Ave.,Chicago,60625.0,61634,2021,july,5983
13372,Avalon,8148 S. Stony Island Ave.,Chicago,60617.0,16003,2021,july,1242
13373,Brainerd,1350 W. 89th St.,Chicago,60620.0,3321,2021,july,197
13374,Oriole Park,7454 W. Balmoral Ave.,Chicago,60656.0,54673,2021,july,5511
13375,Little Italy,1336 W. Taylor St.,Chicago,60607.0,47793,2021,july,4906
13376,Edgebrook,5331 W. Devon Ave.,Chicago,60646.0,76668,2021,july,7849
13377,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,4334,2021,july,355
13378,Edgewater,6000 N. Broadway St.,Chicago,60660.0,127737,2021,july,11650
13379,Near North,310 W. Division St.,Chicago,60610.0,82376,2021,july,8412
13380,Canaryville,642 W. 43rd St.,Chicago,60609.0,4887,2021,july,131
13381,"Daley, Richard J. - Bridgeport",3400 S. Halsted St.,Chicago,60608.0,26402,2021,july,3910
13382,Manning,6 S. Hoyne Ave.,Chicago,60612.0,1875,2021,july,0
13383,Portage-Cragin,5108 W. Belmont Ave.,Chicago,60641.0,38450,2021,july,3855
13384,"Whitney M. Young, Jr.",415 E. 79th St.,Chicago,60619.0,8142,2021,july,668
13385,Greater Grand Crossing,1000 E. 73rd St.,Chicago,60619.0,4865,2021,july,307
13387,Scottsdale,4101 W. 79th St.,Chicago,60652.0,13093,2021,july,1348
13388,Altgeld,955 E. 131st St.,Chicago,60827.0,1934,2021,july,206
13389,West Lawn,4020 W. 63rd St.,Chicago,60629.0,7035,2021,july,13
13390,Back of the Yards,2111 W. 47th St.,Chicago,60609.0,12416,2021,july,1241
13391,Rogers Park,6907 N. Clark St.,Chicago,60626.0,70194,2021,july,7070
13392,Garfield Ridge,6348 S. Archer Ave.,Chicago,60638.0,33727,2021,july,3691
13393,King,3436 S. King Dr.,Chicago,60616.0,12704,2021,july,1344
13394,Water Works,163 E. Pearson St.,Chicago,60611.0,10200,2021,july,123
13395,"Daley, Richard M. - W Humboldt",733 N. Kedzie Ave.,Chicago,60612.0,16283,2021,july,1321
13396,Humboldt Park,1605 N. Troy St.,Chicago,60647.0,36649,2021,july,3394
13397,Sulzer Regional,4455 N. Lincoln Ave.,Chicago,60625.0,260163,2021,july,24576
13398,Blackstone,4904 S. Lake Park Ave.,Chicago,60615.0,80757,2021,july,7787
13399,North Austin,5724 W. North Ave.,Chicago,60639.0,6941,2021,july,644
13400,West Town,1625 W. Chicago Ave.,Chicago,60622.0,45464,2021,july,3725
13401,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659.0,69886,2021,july,6639
13402,Lincoln Park,1150 W. Fullerton Ave.,Chicago,60614.0,114599,2021,july,10190
13403,West Englewood,1745 W. 63rd St.,Chicago,60636.0,3896,2021,july,310
13404,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,26320,2021,july,2847
13405,Hegewisch,3048 E. 130th St.,Chicago,60633.0,11515,2021,july,1117
13406,Independence,4024 N. Elston Ave.,Chicago,60618.0,69547,2021,july,6791
13407,Lozano,1805 S. Loomis St.,Chicago,60608.0,25108,2021,july,2255
13408,South Shore,2505 E. 73rd St.,Chicago,60649.0,32150,2021,july,1292
13409,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,54354,2021,july,5682
13410,Douglass,3353 W. 13th St.,Chicago,60623.0,4852,2021,july,389
13411,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,105294,2021,july,9856
13412,Roden,6083 N. Northwest Hwy.,Chicago,60631.0,52091,2021,july,4971
13413,Galewood-Mont Clare,6871 W. Belden Ave.,Chicago,60707.0,0,2021,july,0
13414,West Belmont,3104 N. Narragansett Ave.,Chicago,60634.0,35555,2021,july,3322
13415,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647.0,89707,2021,july,8006
13416,North Pulaski,4300 W. North Ave.,Chicago,60639.0,18393,2021,july,1002
13417,McKinley Park,1915 W. 35th St.,Chicago,60609.0,37408,2021,july,3123
13419,West Pullman,830 W. 119th St.,Chicago,60643.0,7361,2021,july,735
13420,Beverly,1962 W. 95th St.,Chicago,60643.0,35849,2021,july,3637
13421,Legler Regional,115 S. Pulaski Rd.,Chicago,60624.0,5226,2021,july,479
13422,Toman,2708 S. Pulaski Rd.,Chicago,60623.0,23670,2021,july,2070
13423,Austin,5615 W. Race Ave.,Chicago,60644.0,7108,2021,july,581
13424,Wrightwood-Ashburn,8530 S. Kedzie Ave.,Chicago,60652.0,7287,2021,july,679
13425,Jefferson Park,5363 W. Lawrence Ave.,Chicago,60630.0,55453,2021,july,5573
13426,Mayfair,4400 W. Lawrence Ave.,Chicago,60630.0,30188,2021,july,2615
13427,South Chicago,9055 S. Houston Ave.,Chicago,60617.0,7885,2021,july,875
13428,Clearing,6423 W. 63rd Pl.,Chicago,60638.0,20184,2021,july,2072
13429,Merlo,644 W. Belmont Ave.,Chicago,60657.0,91433,2021,july,8093
13430,Uptown,929 W. Buena Ave.,Chicago,60613.0,67461,2021,july,6126
13431,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,17555,2021,july,2000
13432,Harold Washington Library Center,400 S. State St.,Chicago,60605.0,271811,2021,july,24932
13433,Brighton Park,4314 S. Archer Ave.,Chicago,60632.0,14957,2021,july,1914
13434,West Chicago Avenue,4856 W. Chicago Ave.,Chicago,60651.0,2684,2021,july,225
13435,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,15767,2021,july,1829
13436,Lincoln Belmont,1659 W. Melrose St.,Chicago,60657.0,129149,2021,july,11856
13437,Gage Park,2807 W. 55th St.,Chicago,60632.0,2773,2021,july,18
13438,Northtown,6800 N. Western Ave.,Chicago,60645.0,106764,2021,july,10412
13439,Dunning,7455 W. Cornelia Ave.,Chicago,60634.0,38197,2021,july,3820
13440,Bezazian,1226 W. Ainslie St.,Chicago,60640.0,57073,2021,july,6276
13441,West Loop,122 N. Aberdeen St.,Chicago,60607.0,45506,2021,july,4209
13442,Pullman,11001 S. Indiana Ave.,Chicago,60628.0,7079,2021,july,342
13444,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,3205,2021,july,272
13445,Hall,4801 S. Michigan Ave.,Chicago,60615.0,6169,2021,july,712
13446,Mount Greenwood,11010 S. Kedzie Ave.,Chicago,60655.0,41816,2021,july,3746
13447,Coleman,731 E. 63rd St.,Chicago,60637.0,11157,2021,july,1205
13448,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,62934,2021,july,6020
13449,Woodson Regional,9525 S. Halsted St.,Chicago,60628.0,23328,2021,july,2162
13450,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,9986,2021,july,758
13451,Chicago Bee,3647 S. State St.,Chicago,60609.0,7891,2021,july,634
13452,Vodak-East Side,3710 E. 106th St.,Chicago,60617.0,18626,2021,july,2009
13453,Sherman Park,5440 S. Racine Ave.,Chicago,60609.0,2859,2021,july,273
13455,"Whitney M. Young, Jr.",415 E. 79th St.,Chicago,60619.0,9710,2020,july,840
13457,Walker,11071 S. Hoyne Ave.,Chicago,60643.0,8559,2020,july,805
13458,Albany Park,3401 W. Foster Ave.,Chicago,60625.0,49247,2020,july,5015
13459,Avalon,8148 S. Stony Island Ave.,Chicago,60617.0,16799,2020,july,1466
13460,Brainerd,1350 W. 89th St.,Chicago,60620.0,3577,2020,july,288
13461,Oriole Park,7454 W. Balmoral Ave.,Chicago,60656.0,42683,2020,july,4465
13462,Little Italy,1336 W. Taylor St.,Chicago,60607.0,37786,2020,july,3969
13463,Edgebrook,5331 W. Devon Ave.,Chicago,60646.0,63999,2020,july,7465
13464,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,4498,2020,july,307
13465,Edgewater,6000 N. Broadway St.,Chicago,60660.0,103570,2020,july,10245
13466,Near North,310 W. Division St.,Chicago,60610.0,72498,2020,july,8240
13467,Canaryville,642 W. 43rd St.,Chicago,60609.0,4120,2020,july,0
13468,"Daley, Richard J. - Bridgeport",3400 S. Halsted St.,Chicago,60608.0,37045,2020,july,3809
13469,Manning,6 S. Hoyne Ave.,Chicago,60612.0,3325,2020,july,0
13470,Portage-Cragin,5108 W. Belmont Ave.,Chicago,60641.0,36262,2020,july,3091
13471,Greater Grand Crossing,1000 E. 73rd St.,Chicago,60619.0,6739,2020,july,624
13472,Scottsdale,4101 W. 79th St.,Chicago,60652.0,11650,2020,july,1059
13473,Altgeld,13281 S. Corliss Ave.,Chicago,60827.0,1109,2020,july,0
13474,West Lawn,4020 W. 63rd St.,Chicago,60629.0,16996,2020,july,1197
13475,Back of the Yards,2111 W. 47th St.,Chicago,60609.0,11151,2020,july,798
13476,Rogers Park,6907 N. Clark St.,Chicago,60626.0,65574,2020,july,7040
13477,Garfield Ridge,6348 S. Archer Ave.,Chicago,60638.0,28473,2020,july,2711
13478,King,3436 S. King Dr.,Chicago,60616.0,11145,2020,july,982
13479,Water Works,163 E. Pearson St.,Chicago,60611.0,12534,2020,july,0
13480,"Daley, Richard M. - W Humboldt",733 N. Kedzie Ave.,Chicago,60612.0,16965,2020,july,1310
13481,Humboldt Park,1605 N. Troy St.,Chicago,60647.0,36246,2020,july,2991
13482,Sulzer Regional,4455 N. Lincoln Ave.,Chicago,60625.0,226464,2020,july,22356
13483,Blackstone,4904 S. Lake Park Ave.,Chicago,60615.0,60837,2020,july,6324
13484,North Austin,5724 W. North Ave.,Chicago,60639.0,7093,2020,july,647
13485,West Town,1625 W. Chicago Ave.,Chicago,60622.0,35535,2020,july,3101
13486,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659.0,55627,2020,july,5321
13487,Lincoln Park,1150 W. Fullerton Ave.,Chicago,60614.0,92065,2020,july,9061
13488,West Englewood,1745 W. 63rd St.,Chicago,60636.0,4621,2020,july,261
13489,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,23929,2020,july,2151
13490,Hegewisch,3048 E. 130th St.,Chicago,60633.0,11479,2020,july,1052
13491,Independence,4024 N. Elston Ave.,Chicago,60618.0,55694,2020,july,6265
13492,Lozano,1805 S. Loomis St.,Chicago,60608.0,21536,2020,july,2019
13493,South Shore,2505 E. 73rd St.,Chicago,60649.0,7780,2020,july,851
13494,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,40334,2020,july,3699
13495,Douglass,3353 W. 13th St.,Chicago,60623.0,4785,2020,july,368
13496,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,71923,2020,july,9139
13497,Roden,6083 N. Northwest Hwy.,Chicago,60631.0,37254,2020,july,4845
13498,Galewood-Mont Clare,6871 W. Belden Ave.,Chicago,60707.0,1705,2020,july,0
13499,West Belmont,3104 N. Narragansett Ave.,Chicago,60634.0,33022,2020,july,2989
13500,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647.0,74873,2020,july,6914
13501,North Pulaski,4300 W. North Ave.,Chicago,60639.0,11265,2020,july,846
13502,McKinley Park,1915 W. 35th St.,Chicago,60609.0,31015,2020,july,3279
13504,West Pullman,830 W. 119th St.,Chicago,60643.0,8768,2020,july,678
13505,Beverly,1962 W. 95th St.,Chicago,60643.0,29173,2020,july,2928
13506,Legler Regional,115 S. Pulaski Rd.,Chicago,60624.0,245,2020,july,0
13507,Toman,2708 S. Pulaski Rd.,Chicago,60623.0,23781,2020,july,2000
13508,Austin,5615 W. Race Ave.,Chicago,60644.0,8392,2020,july,730
13509,Wrightwood-Ashburn,8530 S. Kedzie Ave.,Chicago,60652.0,8596,2020,july,764
13510,Jefferson Park,5363 W. Lawrence Ave.,Chicago,60630.0,41742,2020,july,4073
