branch	address	city	zip code	ytd	year	month	circulation	date
Whitney M. Young, Jr.				4	2018	january	0	2018-01-01
Woodson Regional				58920	2018	january	0	2018-01-01
Wrightwood-Ashburn				20573	2018	january	1581	2018-01-01
Albany Park	3401 W. Foster Ave.	Chicago	60625.0	93009	2019	january	8214	2019-01-01
Altgeld	13281 S. Corliss Ave.	Chicago	60827.0	4014	2019	january	378	2019-01-01
Archer Heights	5055 S. Archer Ave.	Chicago	60632.0	58025	2019	january	5365	2019-01-01
Austin	5615 W. Race Ave.	Chicago	60644.0	11328	2019	january	215	2019-01-01
Austin-Irving	6100 W. Irving Park Rd.	Chicago	60634.0	119100	2019	january	9678	2019-01-01
Avalon	8148 S. Stony Island Ave.	Chicago	60617.0	36480	2019	january	2910	2019-01-01
Back of the Yards	2111 W. 47th St.	Chicago	60609.0	24465	2019	january	2156	2019-01-01
Beverly	1962 W. 95th St.	Chicago	60643.0	49151	2019	january	3937	2019-01-01
Bezazian	1226 W. Ainslie St.	Chicago	60640.0	98356	2019	january	8524	2019-01-01
Blackstone	4904 S. Lake Park Ave.	Chicago	60615.0	99833	2019	january	7981	2019-01-01
Brainerd	1350 W. 89th St.	Chicago	60620.0	9204	2019	january	677	2019-01-01
Brighton Park	4314 S. Archer Ave.	Chicago	60632.0	45008	2019	january	4157	2019-01-01
Bucktown-Wicker Park	1701 N. Milwaukee Ave.	Chicago	60647.0	109420	2019	january	8642	2019-01-01
Budlong Woods	5630 N. Lincoln Ave.	Chicago	60659.0	95599	2019	january	8892	2019-01-01
Canaryville	642 W. 43rd St.	Chicago	60609.0	20111	2019	january	1617	2019-01-01
Chicago Bee	3647 S. State St.	Chicago	60609.0	10925	2019	january	862	2019-01-01
Chicago Lawn	6120 S. Kedzie Ave.	Chicago	60629.0	28646	2019	january	2521	2019-01-01
Chinatown	2100 S. Wentworth Ave.	Chicago	60616.0	97309	2019	january	8235	2019-01-01
Clearing	6423 W. 63rd Pl.	Chicago	60638.0	27959	2019	january	2534	2019-01-01
Coleman	731 E. 63rd St.	Chicago	60637.0	23206	2019	january	2291	2019-01-01
Daley, Richard J. - Bridgeport	3400 S. Halsted St.	Chicago	60608.0	61689	2019	january	5280	2019-01-01
Daley, Richard M. - W Humboldt	733 N. Kedzie Ave.	Chicago	60612.0	31014	2019	january	2492	2019-01-01
Douglass	3353 W. 13th St.	Chicago	60623.0	1250	2019	january	0	2019-01-01
Dunning	7455 W. Cornelia Ave.	Chicago	60634.0	48246	2019	january	4058	2019-01-01
Edgebrook	5331 W. Devon Ave.	Chicago	60646.0	104803	2019	january	8719	2019-01-01
Edgewater	6000 N. Broadway St.	Chicago	60660.0	171399	2019	january	14294	2019-01-01
Gage Park	2807 W. 55th St.	Chicago	60632.0	14102	2019	january	1012	2019-01-01
Galewood-Mont Clare	6871 W. Belden Ave.	Chicago	60707.0	9156	2019	january	749	2019-01-01
Garfield Ridge	6348 S. Archer Ave.	Chicago	60638.0	53187	2019	january	4409	2019-01-01
Greater Grand Crossing	1000 E. 73rd St.	Chicago	60619.0	17264	2019	january	1087	2019-01-01
Hall	4801 S. Michigan Ave.	Chicago	60615.0	16185	2019	january	1075	2019-01-01
Harold Washington Library Center	400 S. State St.	Chicago	60605.0	581151	2019	january	48072	2019-01-01
Hegewisch	3048 E. 130th St.	Chicago	60633.0	19052	2019	january	1688	2019-01-01
Humboldt Park	1605 N. Troy St.	Chicago	60647.0	56569	2019	january	5075	2019-01-01
Independence	4024 N. Elston Ave.	Chicago	60618.0	88455	2019	january	2293	2019-01-01
Jefferson Park	5363 W. Lawrence Ave.	Chicago	60630.0	11806	2019	january	4148	2019-01-01
Jeffery Manor	2401 E. 100th St.	Chicago	60617.0	8774	2019	january	632	2019-01-01
Kelly	6151 S. Normal Blvd.	Chicago	60621.0	11116	2019	january	1048	2019-01-01
King	3436 S. King Dr.	Chicago	60616.0	21311	2019	january	1713	2019-01-01
Legler Regional	115 S. Pulaski Rd.	Chicago	60624.0	8572	2019	january	769	2019-01-01
Lincoln Belmont	1659 W. Melrose St.	Chicago	60657.0	168646	2019	january	11587	2019-01-01
Lincoln Park	1150 W. Fullerton Ave.	Chicago	60614.0	133337	2019	january	9826	2019-01-01
Little Italy	1336 W. Taylor St.	Chicago	60607.0	62281	2019	january	1088	2019-01-01
Little Village	2311 S. Kedzie Ave.	Chicago	60623.0	39280	2019	january	2973	2019-01-01
Logan Square	3030 W. Fullerton Ave.	Chicago	60647.0	131945	2019	january	10828	2019-01-01
Lozano	1805 S. Loomis St.	Chicago	60608.0	42111	2019	january	3781	2019-01-01
Manning	6 S. Hoyne Ave.	Chicago	60612.0	22218	2019	january	1730	2019-01-01
Mayfair	4400 W. Lawrence Ave.	Chicago	60630.0	46902	2019	january	4283	2019-01-01
McKinley Park	1915 W. 35th St.	Chicago	60609.0	57882	2019	january	4477	2019-01-01
Merlo	644 W. Belmont Ave.	Chicago	60657.0	14637	2019	january	8053	2019-01-01
Mount Greenwood	11010 S. Kedzie Ave.	Chicago	60655.0	57050	2019	january	4301	2019-01-01
Near North	310 W. Division St.	Chicago	60610.0	102226	2019	january	8232	2019-01-01
North Austin	5724 W. North Ave.	Chicago	60639.0	12466	2019	january	997	2019-01-01
North Pulaski	4300 W. North Ave.	Chicago	60639.0	27230	2019	january	2476	2019-01-01
Northtown	6800 N. Western Ave.	Chicago	60645.0	106944	2019	january	109	2019-01-01
Oriole Park	7454 W. Balmoral Ave.	Chicago	60656.0	65208	2019	january	5120	2019-01-01
Portage-Cragin	5108 W. Belmont Ave.	Chicago	60641.0	52633	2019	january	6272	2019-01-01
Pullman	11001 S. Indiana Ave.	Chicago	60628.0	12506	2019	january	1139	2019-01-01
Roden	6083 N. Northwest Hwy.	Chicago	60631.0	72925	2019	january	5994	2019-01-01
Rogers Park	6907 N. Clark St.	Chicago	60626.0	112965	2019	january	10289	2019-01-01
Scottsdale	4101 W. 79th St.	Chicago	60652.0	21923	2019	january	2062	2019-01-01
Sherman Park	5440 S. Racine Ave.	Chicago	60609.0	7004	2019	january	589	2019-01-01
South Chicago	9055 S. Houston Ave.	Chicago	60617.0	18699	2019	january	1375	2019-01-01
South Shore	2505 E. 73rd St.	Chicago	60649.0	2571	2019	january	2052	2019-01-01
Sulzer Regional	4455 N. Lincoln Ave.	Chicago	60625.0	369530	2019	january	31782	2019-01-01
Thurgood Marshall	7506 S. Racine Ave.	Chicago	60620.0	21139	2019	january	1845	2019-01-01
Toman	2708 S. Pulaski Rd.	Chicago	60623.0	50027	2019	january	4427	2019-01-01
Uptown	929 W. Buena Ave.	Chicago	60613.0	90869	2019	january	4063	2019-01-01
Vodak-East Side	3710 E. 106th St.	Chicago	60617.0	30031	2019	january	2715	2019-01-01
Walker	11071 S. Hoyne Ave.	Chicago	60643.0	16505	2019	january	1385	2019-01-01
Water Works	163 E. Pearson St.	Chicago	60611.0	57958	2019	january	4141	2019-01-01
West Belmont	3104 N. Narragansett Ave.	Chicago	60611.0	65853	2019	january	2334	2019-01-01
West Chicago Avenue	4856 W. Chicago Ave.	Chicago	60634.0	8812	2019	january	827	2019-01-01
West Englewood	1745 W. 63rd St.	Chicago	60651.0	13534	2019	january	1053	2019-01-01
West Lawn	4020 W. 63rd St.	Chicago	60636.0	36382	2019	january	2757	2019-01-01
West Loop	122 N. Aberdeen St.	Chicago	60607.0	59405	2019	january	2620	2019-01-01
West Pullman	830 W. 119th St.	Chicago	60643.0	17823	2019	january	1346	2019-01-01
West Town	1625 W. Chicago Ave.	Chicago	60622.0	59889	2019	january	5076	2019-01-01
Whitney M. Young, Jr.	415 E. 79th St.	Chicago	60619.0	21973	2019	january	763	2019-01-01
Woodson Regional	9525 S. Halsted St.	Chicago	60628.0	59933	2019	january	5061	2019-01-01
Wrightwood-Ashburn	8530 S. Kedzie Ave.	Chicago	60652.0	17607	2019	january	1478	2019-01-01
Albany Park	5150 N. Kimball Ave.	Chicago	60625.0	83297	2012	january	10173	2012-01-01
Altgeld	13281 S. Corliss Ave.	Chicago	60827.0	10010	2012	january	674	2012-01-01
Archer Heights	5055 S. Archer Ave.	Chicago	60632.0	97256	2012	january	7855	2012-01-01
Austin	5615 W. Race Ave.	Chicago	60644.0	26524	2012	january	2120	2012-01-01
Austin-Irving	6100 W. Irving Park Rd.	Chicago	60634.0	157405	2012	january	12495	2012-01-01
Avalon	8148 S. Stony Island Ave. 	Chicago	60617.0	66885	2012	january	5515	2012-01-01
Beverly	1962 W. 95th St.	Chicago	60643.0	90701	2012	january	7375	2012-01-01
Bezazian	1226 W. Ainslie St.	Chicago	60640.0	177856	2012	january	14238	2012-01-01
Blackstone	4904 S. Lake Park Ave.	Chicago	60615.0	138346	2012	january	10487	2012-01-01
Brainerd	1350 W. 89th St.	Chicago	60620.0	14813	2012	january	1042	2012-01-01
Brighton Park	4314 S. Archer Ave.	Chicago	60632.0	82400	2012	january	7626	2012-01-01
Bucktown-Wicker Park	1701 N. Milwaukee Ave.	Chicago	60647.0	165941	2012	january	13049	2012-01-01
Budlong Woods	5630 N. Lincoln Ave.	Chicago	60659.0	162754	2012	january	11676	2012-01-01
Canaryville	642 W. 43rd St.	Chicago	60609.0	38771	2012	january	2765	2012-01-01
Chicago Bee	3647 S. State St.	Chicago	60609.0	17665	2012	january	1457	2012-01-01
Chicago Lawn	6120 S. Kedzie Ave. 	Chicago	60629.0	65200	2012	january	5636	2012-01-01
Chinatown	2353 S. Wentworth Ave.	Chicago	60616.0	142558	2012	january	11358	2012-01-01
Clearing	6423 W. 63rd Pl.	Chicago	60638.0	69717	2012	january	5965	2012-01-01
Coleman	731 E. 63rd St.	Chicago	60637.0	37885	2012	january	2663	2012-01-01
Daley, Richard J. - Bridgeport	3400 S. Halsted St.	Chicago	60608.0	97490	2012	january	8266	2012-01-01
Daley, Richard M. - W Humboldt	733 N. Kedzie Ave.	Chicago	60612.0	72620	2012	january	5099	2012-01-01
Douglass	3353 W. 13th St.	Chicago	60623.0	26382	2012	january	2105	2012-01-01
Dunning	7455 W. Cornelia Ave.	Chicago	60634.0	91703	2012	january	6666	2012-01-01
Edgebrook	5331 W. Devon Ave.	Chicago	60646.0	118511	2012	january	9422	2012-01-01
Edgewater	1210 W. Elmdale Ave.	Chicago	60660.0	15798	2012	january	1301	2012-01-01
Gage Park	2807 W. 55th St.	Chicago	60632.0	35028	2012	january	2970	2012-01-01
Galewood-Mont Clare	6871 W. Belden Ave.	Chicago	60707.0	10319	2012	january	693	2012-01-01
Garfield Ridge	6348 S. Archer Ave.	Chicago	60638.0	81344	2012	january	6738	2012-01-01
Greater Grand Crossing	1000 E. 73rd St.	Chicago	60619.0	40445	2012	january	3249	2012-01-01
Hall	4801 S. Michigan Ave.	Chicago	60615.0	30459	2012	january	2547	2012-01-01
Harold Washington Library Center	400 S. State St.	Chicago	60605.0	937649	2012	january	77817	2012-01-01
Hegewisch	3048 E. 130th St.	Chicago	60633.0	38680	2012	january	3441	2012-01-01
Humboldt Park	1605 N. Troy St.	Chicago	60647.0	15947	2012	january	6142	2012-01-01
Independence	3548 W. Irving Park Rd.	Chicago	60618.0	121415	2012	january	9751	2012-01-01
Jefferson Park	5363 W. Lawrence Ave.	Chicago	60630.0	115937	2012	january	9463	2012-01-01
Jeffery Manor	2401 E. 100th St.	Chicago	60617.0	17437	2012	january	1250	2012-01-01
Kelly	6151 S. Normal Boulevard	Chicago	60621.0	18651	2012	january	1434	2012-01-01
King	3436 S. King Dr.	Chicago	60616.0	40645	2012	january	3102	2012-01-01
Legler Regional	115 S. Pulaski Rd.	Chicago	60624.0	21379	2012	january	1586	2012-01-01
Lincoln Belmont	1659 W. Melrose St.	Chicago	60657.0	194225	2012	january	14656	2012-01-01
Lincoln Park	1150 W. Fullerton Ave.	Chicago	60614.0	131883	2012	january	10819	2012-01-01
Little Village	2311 S. Kedzie Ave.	Chicago	60623.0	137397	2012	january	12569	2012-01-01
Logan Square	3030 W. Fullerton Ave.	Chicago	60647.0	166815	2012	january	12836	2012-01-01
Lozano	1805 S. Loomis St.	Chicago	60608.0	79020	2012	january	5855	2012-01-01
Manning	6 S. Hoyne Ave.	Chicago	60612.0	39005	2012	january	3504	2012-01-01
Mayfair	4400 W. Lawrence Ave.	Chicago	60630.0	72003	2012	january	5759	2012-01-01
McKinley Park	1915 W. 35th St.	Chicago	60609.0	103679	2012	january	8313	2012-01-01
Merlo	644 W. Belmont Ave.	Chicago	60657.0	122224	2012	january	10454	2012-01-01
Mount Greenwood	11010 S. Kedzie Ave.	Chicago	60655.0	83835	2012	january	6261	2012-01-01
Near North	310 W. Division St.	Chicago	60610.0	152210	2012	january	12451	2012-01-01
North Austin	5724 W. North Ave.	Chicago	60639.0	30266	2012	january	2036	2012-01-01
North Pulaski	4300 W. North Ave.	Chicago	60639.0	69427	2012	january	4982	2012-01-01
Northtown	6435 N. California Ave.	Chicago	60645.0	145148	2012	january	11650	2012-01-01
Oriole Park	7454 W. Balmoral Ave.	Chicago	60656.0	119814	2012	january	9556	2012-01-01
Portage-Cragin	5108 W. Belmont Ave.	Chicago	60641.0	114825	2012	january	9499	2012-01-01
Pullman	11001 S. Indiana Ave.	Chicago	60628.0	25883	2012	january	1903	2012-01-01
Roden	6083 N. Northwest Highway	Chicago	60631.0	83108	2012	january	6258	2012-01-01
Rogers Park	6907 N. Clark St.	Chicago	60626.0	196863	2012	january	15918	2012-01-01
Roosevelt	1101 W. Taylor St.	Chicago	60607.0	85743	2012	january	6364	2012-01-01
Scottsdale	4101 W. 79th St.	Chicago	60652.0	54344	2012	january	4751	2012-01-01
Sherman Park	5440 S. Racine Ave.	Chicago	60609.0	20988	2012	january	1550	2012-01-01
South Chicago	9055 S. Houston Ave.	Chicago	60617.0	50846	2012	january	4162	2012-01-01
South Shore	2505 E. 73rd St.	Chicago	60649.0	51046	2012	january	3929	2012-01-01
Sulzer Regional	4455 N. Lincoln Ave.	Chicago	60625.0	615032	2012	january	51849	2012-01-01
Thurgood Marshall	7506 S. Racine Ave.	Chicago	60620.0	40525	2012	january	3145	2012-01-01
Toman	2708 S. Pulaski Rd.	Chicago	60623.0	123962	2012	january	10858	2012-01-01
Uptown	929 W. Buena Ave.	Chicago	60613.0	104178	2012	january	8596	2012-01-01
Vodak-East Side	3710 E. 106th St.	Chicago	60617.0	65363	2012	january	5203	2012-01-01
Walker	11071 S. Hoyne Ave.	Chicago	60643.0	44724	2012	january	3688	2012-01-01
Water Works	163 E. Pearson St.	Chicago	60611.0	47047	2012	january	3723	2012-01-01
West Belmont	3104 N. Narragansett Ave.	Chicago	60634.0	123819	2012	january	9975	2012-01-01
West Chicago Avenue	4856 W. Chicago Ave.	Chicago	60651.0	22987	2012	january	1675	2012-01-01
West Englewood	1745 W. 63rd St.	Chicago	60636.0	25714	2012	january	1712	2012-01-01
West Lawn	4020 W. 63rd St.	Chicago	60629.0	89173	2012	january	7724	2012-01-01
West Pullman	830 W. 119th St.	Chicago	60643.0	42265	2012	january	2973	2012-01-01
West Town	1625 W. Chicago Ave.	Chicago	60622.0	118488	2012	january	9498	2012-01-01
Whitney M. Young, Jr.	7901 S. King Dr.	Chicago	60619.0	40079	2012	january	3175	2012-01-01
Woodson Regional	9525 S. Halsted St.	Chicago	60628.0	127502	2012	january	11284	2012-01-01
Wrightwood-Ashburn	8530 S. Kedzie Ave.	Chicago	60652.0	42802	2012	january	3211	2012-01-01
Albany Park	5150 N. Kimball Ave.	Chicago	60625.0	572	2013	january	0	2013-01-01
Altgeld	13281 S. Corliss Ave.	Chicago	60827.0	9518	2013	january	871	2013-01-01
Archer Heights	5055 S. Archer Ave.	Chicago	60632.0	93854	2013	january	8747	2013-01-01
Austin	5615 W. Race Ave.	Chicago	60644.0	22947	2013	january	2038	2013-01-01
Austin-Irving	6100 W. Irving Park Rd.	Chicago	60634.0	146943	2013	january	12945	2013-01-01
Avalon	8148 S. Stony Island Ave. 	Chicago	60617.0	58715	2013	january	4962	2013-01-01
Back of the Yards	2111 W. 47th St.	Chicago	60609.0	20701	2013	january	0	2013-01-01
Beverly	1962 W. 95th St.	Chicago	60643.0	81042	2013	january	6771	2013-01-01
Bezazian	1226 W. Ainslie St.	Chicago	60640.0	156844	2013	january	13614	2013-01-01
Blackstone	4904 S. Lake Park Ave.	Chicago	60615.0	129742	2013	january	10873	2013-01-01
Brainerd	1350 W. 89th St.	Chicago	60620.0	14031	2013	january	1231	2013-01-01
Brighton Park	4314 S. Archer Ave.	Chicago	60632.0	76837	2013	january	6577	2013-01-01
Bucktown-Wicker Park	1701 N. Milwaukee Ave.	Chicago	60647.0	143740	2013	january	13786	2013-01-01
Budlong Woods	5630 N. Lincoln Ave.	Chicago	60659.0	154085	2013	january	13938	2013-01-01
Canaryville	642 W. 43rd St.	Chicago	60609.0	34058	2013	january	3157	2013-01-01
Chicago Bee	3647 S. State St.	Chicago	60609.0	16617	2013	january	1257	2013-01-01
Chicago Lawn	6120 S. Kedzie Ave. 	Chicago	60629.0	62841	2013	january	5246	2013-01-01
Chinatown	2353 S. Wentworth Ave.	Chicago	60616.0	123889	2013	january	11694	2013-01-01
Clearing	6423 W. 63rd Pl.	Chicago	60638.0	58650	2013	january	5465	2013-01-01
Coleman	731 E. 63rd St.	Chicago	60637.0	42099	2013	january	3940	2013-01-01
Daley, Richard J. - Bridgeport	3400 S. Halsted St.	Chicago	60608.0	88066	2013	january	7969	2013-01-01
Daley, Richard M. - W Humboldt	733 N. Kedzie Ave.	Chicago	60612.0	57346	2013	january	5735	2013-01-01
Douglass	3353 W. 13th St.	Chicago	60623.0	27561	2013	january	2302	2013-01-01
Dunning	7455 W. Cornelia Ave.	Chicago	60634.0	82464	2013	january	6725	2013-01-01
Edgebrook	5331 W. Devon Ave.	Chicago	60646.0	111693	2013	january	9881	2013-01-01
Edgewater	1210 W. Elmdale Ave.	Chicago	60660.0	125353	2013	january	1300	2013-01-01
Gage Park	2807 W. 55th St.	Chicago	60632.0	29392	2013	january	3043	2013-01-01
Galewood-Mont Clare	6871 W. Belden Ave.	Chicago	60707.0	12759	2013	january	764	2013-01-01
Garfield Ridge	6348 S. Archer Ave.	Chicago	60638.0	75119	2013	january	6566	2013-01-01
Greater Grand Crossing	1000 E. 73rd St.	Chicago	60619.0	34959	2013	january	3053	2013-01-01
Hall	4801 S. Michigan Ave.	Chicago	60615.0	26954	2013	january	2348	2013-01-01
Harold Washington Library Center	400 S. State St.	Chicago	60605.0	821749	2013	january	73367	2013-01-01
Hegewisch	3048 E. 130th St.	Chicago	60633.0	36109	2013	january	2898	2013-01-01
Humboldt Park	1605 N. Troy St.	Chicago	60647.0	67949	2013	january	25	2013-01-01
Independence	3548 W. Irving Park Rd.	Chicago	60618.0	111576	2013	january	9589	2013-01-01
Jefferson Park	5363 W. Lawrence Ave.	Chicago	60630.0	101269	2013	january	8568	2013-01-01
Jeffery Manor	2401 E. 100th St.	Chicago	60617.0	15343	2013	january	1426	2013-01-01
Kelly	6151 S. Normal Boulevard	Chicago	60621.0	15927	2013	january	1413	2013-01-01
King	3436 S. King Dr.	Chicago	60616.0	39416	2013	january	3209	2013-01-01
Legler Regional	115 S. Pulaski Rd.	Chicago	60624.0	19211	2013	january	1784	2013-01-01
Lincoln Belmont	1659 W. Melrose St.	Chicago	60657.0	175304	2013	january	15530	2013-01-01
Lincoln Park	1150 W. Fullerton Ave.	Chicago	60614.0	121675	2013	january	10849	2013-01-01
Little Village	2311 S. Kedzie Ave.	Chicago	60623.0	105316	2013	january	10344	2013-01-01
Logan Square	3030 W. Fullerton Ave.	Chicago	60647.0	141476	2013	january	13371	2013-01-01
Lozano	1805 S. Loomis St.	Chicago	60608.0	74556	2013	january	6057	2013-01-01
Manning	6 S. Hoyne Ave.	Chicago	60612.0	32941	2013	january	3158	2013-01-01
Mayfair	4400 W. Lawrence Ave.	Chicago	60630.0	78316	2013	january	6375	2013-01-01
McKinley Park	1915 W. 35th St.	Chicago	60609.0	91012	2013	january	9082	2013-01-01
Merlo	644 W. Belmont Ave.	Chicago	60657.0	106150	2013	january	9414	2013-01-01
Mount Greenwood	11010 S. Kedzie Ave.	Chicago	60655.0	83611	2013	january	7123	2013-01-01
Near North	310 W. Division St.	Chicago	60610.0	136669	2013	january	12495	2013-01-01
North Austin	5724 W. North Ave.	Chicago	60639.0	25542	2013	january	2079	2013-01-01
North Pulaski	4300 W. North Ave.	Chicago	60639.0	55332	2013	january	5113	2013-01-01
Northtown	6435 N. California Ave.	Chicago	60645.0	135506	2013	january	11411	2013-01-01
Oriole Park	7454 W. Balmoral Ave.	Chicago	60656.0	101827	2013	january	9767	2013-01-01
Portage-Cragin	5108 W. Belmont Ave.	Chicago	60641.0	99876	2013	january	9164	2013-01-01
Pullman	11001 S. Indiana Ave.	Chicago	60628.0	23411	2013	january	1844	2013-01-01
Roden	6083 N. Northwest Highway	Chicago	60631.0	75176	2013	january	6689	2013-01-01
Rogers Park	6907 N. Clark St.	Chicago	60626.0	155304	2013	january	14752	2013-01-01
Roosevelt	1101 W. Taylor St.	Chicago	60607.0	78582	2013	january	6622	2013-01-01
Scottsdale	4101 W. 79th St.	Chicago	60652.0	45859	2013	january	3889	2013-01-01
Sherman Park	5440 S. Racine Ave.	Chicago	60609.0	18023	2013	january	1929	2013-01-01
South Chicago	9055 S. Houston Ave.	Chicago	60617.0	47291	2013	january	4365	2013-01-01
South Shore	2505 E. 73rd St.	Chicago	60649.0	39087	2013	january	4400	2013-01-01
Sulzer Regional	4455 N. Lincoln Ave.	Chicago	60625.0	556898	2013	january	49314	2013-01-01
Thurgood Marshall	7506 S. Racine Ave.	Chicago	60620.0	39252	2013	january	3555	2013-01-01
Toman	2708 S. Pulaski Rd.	Chicago	60623.0	105097	2013	january	10498	2013-01-01
Uptown	929 W. Buena Ave.	Chicago	60613.0	94280	2013	january	7955	2013-01-01
Vodak-East Side	3710 E. 106th St.	Chicago	60617.0	62382	2013	january	5742	2013-01-01
Walker	11071 S. Hoyne Ave.	Chicago	60643.0	38898	2013	january	3820	2013-01-01
Water Works	163 E. Pearson St.	Chicago	60611.0	43308	2013	january	3654	2013-01-01
